# Estate surface temperature export. Three-hourly, degrees Celsius.
# Basin Met Cell. Summer season only (1 Jun to 30 Sep) for each year held.
# EXERCISE NORTHWIND SHELF - TRAINING SYNTHETIC. All stations, assets and readings are invented.
sensor_id,asset,date,hour_utc,surface_temp_c
NDD-PAD-01,"Node D, hardstanding",2026-07-26,0600,16.0
NDD-PAD-01,"Node D, hardstanding",2026-07-26,0900,25.0
NDD-PAD-01,"Node D, hardstanding",2026-07-26,1200,34.0
NDD-PAD-01,"Node D, hardstanding",2026-07-26,1500,39.0
NDD-PAD-01,"Node D, hardstanding",2026-07-26,1800,31.0
NDD-PAD-01,"Node D, hardstanding",2026-07-26,2100,22.0
NDD-PAD-01,"Node D, hardstanding",2026-07-27,0000,13.5
NDD-PAD-01,"Node D, hardstanding",2026-07-27,0300,11.5
NDD-PAD-01,"Node D, hardstanding",2026-07-27,0600,12.5
NDD-PAD-01,"Node D, hardstanding",2026-07-27,0900,21.5
NDD-PAD-01,"Node D, hardstanding",2026-07-27,1200,30.5
NDD-PAD-01,"Node D, hardstanding",2026-07-27,1500,35.5
NDD-PAD-01,"Node D, hardstanding",2026-07-27,1800,27.5
NDD-PAD-01,"Node D, hardstanding",2026-07-27,2100,18.5
NDD-PAD-01,"Node D, hardstanding",2026-07-28,0000,15.7
NDD-PAD-01,"Node D, hardstanding",2026-07-28,0300,13.7
NDD-PAD-01,"Node D, hardstanding",2026-07-28,0600,14.7
NDD-PAD-01,"Node D, hardstanding",2026-07-28,0900,23.7
NDD-PAD-01,"Node D, hardstanding",2026-07-28,1200,32.7
NDD-PAD-01,"Node D, hardstanding",2026-07-28,1500,37.7
NDD-PAD-01,"Node D, hardstanding",2026-07-28,1800,29.7
NDD-PAD-01,"Node D, hardstanding",2026-07-28,2100,20.7
NDD-PAD-01,"Node D, hardstanding",2026-07-29,0000,12.6
NDD-PAD-01,"Node D, hardstanding",2026-07-29,0300,10.6
NDD-PAD-01,"Node D, hardstanding",2026-07-29,0600,11.6
NDD-PAD-01,"Node D, hardstanding",2026-07-29,0900,20.6
NDD-PAD-01,"Node D, hardstanding",2026-07-29,1200,29.6
NDD-PAD-01,"Node D, hardstanding",2026-07-29,1500,34.6
NDD-PAD-01,"Node D, hardstanding",2026-07-29,1800,26.6
NDD-PAD-01,"Node D, hardstanding",2026-07-29,2100,17.6
NDD-PAD-01,"Node D, hardstanding",2026-07-30,0000,14.1
NDD-PAD-01,"Node D, hardstanding",2026-07-30,0300,12.1
NDD-PAD-01,"Node D, hardstanding",2026-07-30,0600,13.1
NDD-PAD-01,"Node D, hardstanding",2026-07-30,0900,22.1
NDD-PAD-01,"Node D, hardstanding",2026-07-30,1200,31.1
NDD-PAD-01,"Node D, hardstanding",2026-07-30,1500,36.1
NDD-PAD-01,"Node D, hardstanding",2026-07-30,1800,28.1
NDD-PAD-01,"Node D, hardstanding",2026-07-30,2100,19.1
NDD-PAD-01,"Node D, hardstanding",2026-07-31,0000,14.1
NDD-PAD-01,"Node D, hardstanding",2026-07-31,0300,12.1
NDD-PAD-01,"Node D, hardstanding",2026-07-31,0600,13.1
NDD-PAD-01,"Node D, hardstanding",2026-07-31,0900,22.1
NDD-PAD-01,"Node D, hardstanding",2026-07-31,1200,31.1
NDD-PAD-01,"Node D, hardstanding",2026-07-31,1500,36.1
NDD-PAD-01,"Node D, hardstanding",2026-07-31,1800,28.1
NDD-PAD-01,"Node D, hardstanding",2026-07-31,2100,19.1
NDD-PAD-01,"Node D, hardstanding",2026-08-01,0000,15.6
NDD-PAD-01,"Node D, hardstanding",2026-08-01,0300,13.6
NDD-PAD-01,"Node D, hardstanding",2026-08-01,0600,14.6
NDD-PAD-01,"Node D, hardstanding",2026-08-01,0900,23.6
NDD-PAD-01,"Node D, hardstanding",2026-08-01,1200,32.6
NDD-PAD-01,"Node D, hardstanding",2026-08-01,1500,37.6
NDD-PAD-01,"Node D, hardstanding",2026-08-01,1800,29.6
NDD-PAD-01,"Node D, hardstanding",2026-08-01,2100,20.6
NDD-PAD-01,"Node D, hardstanding",2026-08-02,0000,19.1
NDD-PAD-01,"Node D, hardstanding",2026-08-02,0300,17.1
NDD-PAD-01,"Node D, hardstanding",2026-08-02,0600,18.1
NDD-PAD-01,"Node D, hardstanding",2026-08-02,0900,27.1
NDD-PAD-01,"Node D, hardstanding",2026-08-02,1200,36.1
NDD-PAD-01,"Node D, hardstanding",2026-08-02,1500,41.1
NDD-PAD-01,"Node D, hardstanding",2026-08-02,1800,33.1
NDD-PAD-01,"Node D, hardstanding",2026-08-02,2100,24.1
NDD-PAD-01,"Node D, hardstanding",2026-08-03,0000,16.0
NDD-PAD-01,"Node D, hardstanding",2026-08-03,0300,14.0
NDD-PAD-01,"Node D, hardstanding",2026-08-03,0600,15.0
NDD-PAD-01,"Node D, hardstanding",2026-08-03,0900,24.0
NDD-PAD-01,"Node D, hardstanding",2026-08-03,1200,33.0
NDD-PAD-01,"Node D, hardstanding",2026-08-03,1500,38.0
NDD-PAD-01,"Node D, hardstanding",2026-08-03,1800,30.0
NDD-PAD-01,"Node D, hardstanding",2026-08-03,2100,21.0
NDD-PAD-01,"Node D, hardstanding",2026-08-04,0000,18.2
NDD-PAD-01,"Node D, hardstanding",2026-08-04,0300,16.2
NDD-PAD-01,"Node D, hardstanding",2026-08-04,0600,17.2
NDD-PAD-01,"Node D, hardstanding",2026-08-04,0900,26.2
NDD-PAD-01,"Node D, hardstanding",2026-08-04,1200,35.2
NDD-PAD-01,"Node D, hardstanding",2026-08-04,1500,40.2
NDD-PAD-01,"Node D, hardstanding",2026-08-04,1800,32.2
NDD-PAD-01,"Node D, hardstanding",2026-08-04,2100,23.2
NDD-PAD-01,"Node D, hardstanding",2026-08-05,0000,14.7
NDD-PAD-01,"Node D, hardstanding",2026-08-05,0300,12.7
NDD-PAD-01,"Node D, hardstanding",2026-08-05,0600,13.7
NDD-PAD-01,"Node D, hardstanding",2026-08-05,0900,22.7
NDD-PAD-01,"Node D, hardstanding",2026-08-05,1200,31.7
NDD-PAD-01,"Node D, hardstanding",2026-08-05,1500,36.7
NDD-PAD-01,"Node D, hardstanding",2026-08-05,1800,28.7
NDD-PAD-01,"Node D, hardstanding",2026-08-05,2100,19.7
NDD-PAD-01,"Node D, hardstanding",2026-08-06,0000,19.8
NDD-PAD-01,"Node D, hardstanding",2026-08-06,0300,17.8
NDD-PAD-01,"Node D, hardstanding",2026-08-06,0600,18.8
NDD-PAD-01,"Node D, hardstanding",2026-08-06,0900,27.8
NDD-PAD-01,"Node D, hardstanding",2026-08-06,1200,36.8
NDD-PAD-01,"Node D, hardstanding",2026-08-06,1500,41.8
NDD-PAD-01,"Node D, hardstanding",2026-08-06,1800,33.8
NDD-PAD-01,"Node D, hardstanding",2026-08-06,2100,24.8
NDD-PAD-01,"Node D, hardstanding",2026-08-07,0000,16.7
NDD-PAD-01,"Node D, hardstanding",2026-08-07,0300,14.7
NDD-PAD-01,"Node D, hardstanding",2026-08-07,0600,15.7
NDD-PAD-01,"Node D, hardstanding",2026-08-07,0900,24.7
NDD-PAD-01,"Node D, hardstanding",2026-08-07,1200,33.7
NDD-PAD-01,"Node D, hardstanding",2026-08-07,1500,38.7
NDD-PAD-01,"Node D, hardstanding",2026-08-07,1800,30.7
NDD-PAD-01,"Node D, hardstanding",2026-08-07,2100,21.7
NDD-PAD-01,"Node D, hardstanding",2026-08-08,0000,15.4
NDD-PAD-01,"Node D, hardstanding",2026-08-08,0300,13.4
NDD-PAD-01,"Node D, hardstanding",2026-08-08,0600,14.4
NDD-PAD-01,"Node D, hardstanding",2026-08-08,0900,23.4
NDD-PAD-01,"Node D, hardstanding",2026-08-08,1200,32.4
NDD-PAD-01,"Node D, hardstanding",2026-08-08,1500,37.4
NDD-PAD-01,"Node D, hardstanding",2026-08-08,1800,29.4
NDD-PAD-01,"Node D, hardstanding",2026-08-08,2100,20.4
NDD-PAD-01,"Node D, hardstanding",2026-08-09,0000,18.7
NDD-PAD-01,"Node D, hardstanding",2026-08-09,0300,16.7
NDD-PAD-01,"Node D, hardstanding",2026-08-09,0600,17.7
NDD-PAD-01,"Node D, hardstanding",2026-08-09,0900,26.7
NDD-PAD-01,"Node D, hardstanding",2026-08-09,1200,35.7
NDD-PAD-01,"Node D, hardstanding",2026-08-09,1500,40.7
NDD-PAD-01,"Node D, hardstanding",2026-08-09,1800,32.7
NDD-PAD-01,"Node D, hardstanding",2026-08-09,2100,23.7
NDD-PAD-01,"Node D, hardstanding",2026-08-10,0000,17.6
NDD-PAD-01,"Node D, hardstanding",2026-08-10,0300,15.6
NDD-PAD-01,"Node D, hardstanding",2026-08-10,0600,16.6
NDD-PAD-01,"Node D, hardstanding",2026-08-10,0900,25.6
NDD-PAD-01,"Node D, hardstanding",2026-08-10,1200,34.6
NDD-PAD-01,"Node D, hardstanding",2026-08-10,1500,39.6
NDD-PAD-01,"Node D, hardstanding",2026-08-10,1800,31.6
NDD-PAD-01,"Node D, hardstanding",2026-08-10,2100,22.6
NDD-PAD-01,"Node D, hardstanding",2026-08-11,0000,14.1
NDD-PAD-01,"Node D, hardstanding",2026-08-11,0300,12.1
NDD-PAD-01,"Node D, hardstanding",2026-08-11,0600,13.1
NDD-PAD-01,"Node D, hardstanding",2026-08-11,0900,22.1
NDD-PAD-01,"Node D, hardstanding",2026-08-11,1200,31.1
NDD-PAD-01,"Node D, hardstanding",2026-08-11,1500,36.1
NDD-PAD-01,"Node D, hardstanding",2026-08-11,1800,28.1
NDD-PAD-01,"Node D, hardstanding",2026-08-11,2100,19.1
NDD-PAD-01,"Node D, hardstanding",2026-08-12,0000,18.5
NDD-PAD-01,"Node D, hardstanding",2026-08-12,0300,16.5
NDD-PAD-01,"Node D, hardstanding",2026-08-12,0600,17.5
NDD-PAD-01,"Node D, hardstanding",2026-08-12,0900,26.5
NDD-PAD-01,"Node D, hardstanding",2026-08-12,1200,35.5
NDD-PAD-01,"Node D, hardstanding",2026-08-12,1500,40.5
NDD-PAD-01,"Node D, hardstanding",2026-08-12,1800,32.5
NDD-PAD-01,"Node D, hardstanding",2026-08-12,2100,23.5
NDD-PAD-01,"Node D, hardstanding",2026-08-13,0000,16.3
NDD-PAD-01,"Node D, hardstanding",2026-08-13,0300,14.3
NDD-PAD-01,"Node D, hardstanding",2026-08-13,0600,15.3
NDD-PAD-01,"Node D, hardstanding",2026-08-13,0900,24.3
NDD-PAD-01,"Node D, hardstanding",2026-08-13,1200,33.3
NDD-PAD-01,"Node D, hardstanding",2026-08-13,1500,38.3
NDD-PAD-01,"Node D, hardstanding",2026-08-13,1800,30.3
NDD-PAD-01,"Node D, hardstanding",2026-08-13,2100,21.3
NDD-PAD-01,"Node D, hardstanding",2026-08-14,0000,19.6
NDD-PAD-01,"Node D, hardstanding",2026-08-14,0300,17.6
NDD-PAD-01,"Node D, hardstanding",2026-08-14,0600,18.6
NDD-PAD-01,"Node D, hardstanding",2026-08-14,0900,27.6
NDD-PAD-01,"Node D, hardstanding",2026-08-14,1200,36.6
NDD-PAD-01,"Node D, hardstanding",2026-08-14,1500,41.6
NDD-PAD-01,"Node D, hardstanding",2026-08-14,1800,33.6
NDD-PAD-01,"Node D, hardstanding",2026-08-14,2100,24.6
NDD-PAD-01,"Node D, hardstanding",2026-08-15,0000,15.2
NDD-PAD-01,"Node D, hardstanding",2026-08-15,0300,13.2
NDD-PAD-01,"Node D, hardstanding",2026-08-15,0600,14.2
NDD-PAD-01,"Node D, hardstanding",2026-08-15,0900,23.2
NDD-PAD-01,"Node D, hardstanding",2026-08-15,1200,32.2
NDD-PAD-01,"Node D, hardstanding",2026-08-15,1500,37.2
NDD-PAD-01,"Node D, hardstanding",2026-08-15,1800,29.2
NDD-PAD-01,"Node D, hardstanding",2026-08-15,2100,20.2
NDD-PAD-01,"Node D, hardstanding",2026-08-16,0000,17.8
NDD-PAD-01,"Node D, hardstanding",2026-08-16,0300,15.8
NDD-PAD-01,"Node D, hardstanding",2026-08-16,0600,16.8
NDD-PAD-01,"Node D, hardstanding",2026-08-16,0900,25.8
NDD-PAD-01,"Node D, hardstanding",2026-08-16,1200,34.8
NDD-PAD-01,"Node D, hardstanding",2026-08-16,1500,39.8
NDD-PAD-01,"Node D, hardstanding",2026-08-16,1800,31.8
NDD-PAD-01,"Node D, hardstanding",2026-08-16,2100,22.8
NDD-PAD-01,"Node D, hardstanding",2026-08-17,0000,18.9
NDD-PAD-01,"Node D, hardstanding",2026-08-17,0300,16.9
NDD-PAD-01,"Node D, hardstanding",2026-08-17,0600,17.9
NDD-PAD-01,"Node D, hardstanding",2026-08-17,0900,26.9
NDD-PAD-01,"Node D, hardstanding",2026-08-17,1200,35.9
NDD-PAD-01,"Node D, hardstanding",2026-08-17,1500,40.9
NDD-PAD-01,"Node D, hardstanding",2026-08-17,1800,32.9
NDD-PAD-01,"Node D, hardstanding",2026-08-17,2100,23.9
NDD-PAD-01,"Node D, hardstanding",2026-08-18,0000,15.8
NDD-PAD-01,"Node D, hardstanding",2026-08-18,0300,13.8
NDD-PAD-01,"Node D, hardstanding",2026-08-18,0600,14.8
NDD-PAD-01,"Node D, hardstanding",2026-08-18,0900,23.8
NDD-PAD-01,"Node D, hardstanding",2026-08-18,1200,32.8
NDD-PAD-01,"Node D, hardstanding",2026-08-18,1500,37.8
NDD-PAD-01,"Node D, hardstanding",2026-08-18,1800,29.8
NDD-PAD-01,"Node D, hardstanding",2026-08-18,2100,20.8
NDD-PAD-01,"Node D, hardstanding",2026-08-19,0000,16.9
NDD-PAD-01,"Node D, hardstanding",2026-08-19,0300,14.9
NDD-PAD-01,"Node D, hardstanding",2026-08-19,0600,15.9
NDD-PAD-01,"Node D, hardstanding",2026-08-19,0900,24.9
NDD-PAD-01,"Node D, hardstanding",2026-08-19,1200,33.9
NDD-PAD-01,"Node D, hardstanding",2026-08-19,1500,38.9
NDD-PAD-01,"Node D, hardstanding",2026-08-19,1800,30.9
NDD-PAD-01,"Node D, hardstanding",2026-08-19,2100,21.9
NDD-PAD-01,"Node D, hardstanding",2026-08-20,0000,19.3
NDD-PAD-01,"Node D, hardstanding",2026-08-20,0300,17.3
NDD-PAD-01,"Node D, hardstanding",2026-08-20,0600,18.3
NDD-PAD-01,"Node D, hardstanding",2026-08-20,0900,27.3
NDD-PAD-01,"Node D, hardstanding",2026-08-20,1200,36.3
NDD-PAD-01,"Node D, hardstanding",2026-08-20,1500,41.3
NDD-PAD-01,"Node D, hardstanding",2026-08-20,1800,33.3
NDD-PAD-01,"Node D, hardstanding",2026-08-20,2100,24.3
NDD-PAD-01,"Node D, hardstanding",2026-08-21,0000,14.9
NDD-PAD-01,"Node D, hardstanding",2026-08-21,0300,12.9
NDD-PAD-01,"Node D, hardstanding",2026-08-21,0600,13.9
NDD-PAD-01,"Node D, hardstanding",2026-08-21,0900,22.9
NDD-PAD-01,"Node D, hardstanding",2026-08-21,1200,31.9
NDD-PAD-01,"Node D, hardstanding",2026-08-21,1500,36.9
NDD-PAD-01,"Node D, hardstanding",2026-08-21,1800,28.9
NDD-PAD-01,"Node D, hardstanding",2026-08-21,2100,19.9
NDD-PAD-01,"Node D, hardstanding",2026-08-22,0000,17.4
NDD-PAD-01,"Node D, hardstanding",2026-08-22,0300,15.4
NDD-PAD-01,"Node D, hardstanding",2026-08-22,0600,16.4
NDD-PAD-01,"Node D, hardstanding",2026-08-22,0900,25.4
NDD-PAD-01,"Node D, hardstanding",2026-08-22,1200,34.4
NDD-PAD-01,"Node D, hardstanding",2026-08-22,1500,39.4
NDD-PAD-01,"Node D, hardstanding",2026-08-22,1800,31.4
NDD-PAD-01,"Node D, hardstanding",2026-08-22,2100,22.4
NDD-PAD-01,"Node D, hardstanding",2026-08-23,0000,18.0
NDD-PAD-01,"Node D, hardstanding",2026-08-23,0300,16.0
NDD-PAD-01,"Node D, hardstanding",2026-08-23,0600,17.0
NDD-PAD-01,"Node D, hardstanding",2026-08-23,0900,26.0
NDD-PAD-01,"Node D, hardstanding",2026-08-23,1200,35.0
NDD-PAD-01,"Node D, hardstanding",2026-08-23,1500,40.0
NDD-PAD-01,"Node D, hardstanding",2026-08-23,1800,32.0
NDD-PAD-01,"Node D, hardstanding",2026-08-23,2100,23.0
NDD-PAD-01,"Node D, hardstanding",2026-08-24,0000,14.3
NDD-PAD-01,"Node D, hardstanding",2026-08-24,0300,12.3
NDD-PAD-01,"Node D, hardstanding",2026-08-24,0600,13.3
NDD-PAD-01,"Node D, hardstanding",2026-08-24,0900,22.3
NDD-PAD-01,"Node D, hardstanding",2026-08-24,1200,31.3
NDD-PAD-01,"Node D, hardstanding",2026-08-24,1500,36.3
NDD-PAD-01,"Node D, hardstanding",2026-08-24,1800,28.3
NDD-PAD-01,"Node D, hardstanding",2026-08-24,2100,19.3
NDD-PAD-01,"Node D, hardstanding",2026-08-25,0000,20.0
NDD-PAD-01,"Node D, hardstanding",2026-08-25,0300,18.0
NDD-PAD-01,"Node D, hardstanding",2026-08-25,0600,19.0
NDD-PAD-01,"Node D, hardstanding",2026-08-25,0900,28.0
NDD-PAD-01,"Node D, hardstanding",2026-08-25,1200,37.0
NDD-PAD-01,"Node D, hardstanding",2026-08-25,1500,42.0
NDD-PAD-01,"Node D, hardstanding",2026-08-25,1800,34.0
NDD-PAD-01,"Node D, hardstanding",2026-08-25,2100,25.0
NDD-PAD-01,"Node D, hardstanding",2026-08-26,0000,16.5
NDD-PAD-01,"Node D, hardstanding",2026-08-26,0300,14.5
NDD-PAD-01,"Node D, hardstanding",2026-08-26,0600,15.5
NDD-PAD-01,"Node D, hardstanding",2026-08-26,0900,24.5
NDD-PAD-01,"Node D, hardstanding",2026-08-26,1200,33.5
NDD-PAD-01,"Node D, hardstanding",2026-08-26,1500,38.5
NDD-PAD-01,"Node D, hardstanding",2026-08-26,1800,30.5
NDD-PAD-01,"Node D, hardstanding",2026-08-26,2100,21.5
NDD-PAD-01,"Node D, hardstanding",2026-08-27,0000,18.7
NDD-PAD-01,"Node D, hardstanding",2026-08-27,0300,16.7
NDD-PAD-01,"Node D, hardstanding",2026-08-27,0600,17.7
NDD-PAD-01,"Node D, hardstanding",2026-08-27,0900,26.7
NDD-PAD-01,"Node D, hardstanding",2026-08-27,1200,35.7
NDD-PAD-01,"Node D, hardstanding",2026-08-27,1500,40.7
NDD-PAD-01,"Node D, hardstanding",2026-08-27,1800,32.7
NDD-PAD-01,"Node D, hardstanding",2026-08-27,2100,23.7
NDD-PAD-01,"Node D, hardstanding",2026-08-28,0000,15.6
NDD-PAD-01,"Node D, hardstanding",2026-08-28,0300,13.6
NDD-PAD-01,"Node D, hardstanding",2026-08-28,0600,14.6
NDD-PAD-01,"Node D, hardstanding",2026-08-28,0900,23.6
NDD-PAD-01,"Node D, hardstanding",2026-08-28,1200,32.6
NDD-PAD-01,"Node D, hardstanding",2026-08-28,1500,37.6
NDD-PAD-01,"Node D, hardstanding",2026-08-28,1800,29.6
NDD-PAD-01,"Node D, hardstanding",2026-08-28,2100,20.6
NDD-PAD-01,"Node D, hardstanding",2026-08-29,0000,17.1
NDD-PAD-01,"Node D, hardstanding",2026-08-29,0300,15.1
NDD-PAD-01,"Node D, hardstanding",2026-08-29,0600,16.1
NDD-PAD-01,"Node D, hardstanding",2026-08-29,0900,25.1
NDD-PAD-01,"Node D, hardstanding",2026-08-29,1200,34.1
NDD-PAD-01,"Node D, hardstanding",2026-08-29,1500,39.1
NDD-PAD-01,"Node D, hardstanding",2026-08-29,1800,31.1
NDD-PAD-01,"Node D, hardstanding",2026-08-29,2100,22.1
NDD-PAD-01,"Node D, hardstanding",2026-08-30,0000,17.1
NDD-PAD-01,"Node D, hardstanding",2026-08-30,0300,15.1
NDD-PAD-01,"Node D, hardstanding",2026-08-30,0600,16.1
NDD-PAD-01,"Node D, hardstanding",2026-08-30,0900,25.1
NDD-PAD-01,"Node D, hardstanding",2026-08-30,1200,34.1
NDD-PAD-01,"Node D, hardstanding",2026-08-30,1500,39.1
NDD-PAD-01,"Node D, hardstanding",2026-08-30,1800,31.1
NDD-PAD-01,"Node D, hardstanding",2026-08-30,2100,22.1
NDD-PAD-01,"Node D, hardstanding",2026-08-31,0000,15.6
NDD-PAD-01,"Node D, hardstanding",2026-08-31,0300,13.6
NDD-PAD-01,"Node D, hardstanding",2026-08-31,0600,14.6
NDD-PAD-01,"Node D, hardstanding",2026-08-31,0900,23.6
NDD-PAD-01,"Node D, hardstanding",2026-08-31,1200,32.6
NDD-PAD-01,"Node D, hardstanding",2026-08-31,1500,37.6
NDD-PAD-01,"Node D, hardstanding",2026-08-31,1800,29.6
NDD-PAD-01,"Node D, hardstanding",2026-08-31,2100,20.6
NDD-PAD-01,"Node D, hardstanding",2026-09-01,0000,18.6
NDD-PAD-01,"Node D, hardstanding",2026-09-01,0300,16.6
NDD-PAD-01,"Node D, hardstanding",2026-09-01,0600,17.6
NDD-PAD-01,"Node D, hardstanding",2026-09-01,0900,26.6
NDD-PAD-01,"Node D, hardstanding",2026-09-01,1200,35.6
NDD-PAD-01,"Node D, hardstanding",2026-09-01,1500,40.6
NDD-PAD-01,"Node D, hardstanding",2026-09-01,1800,32.6
NDD-PAD-01,"Node D, hardstanding",2026-09-01,2100,23.6
NDD-PAD-01,"Node D, hardstanding",2026-09-02,0000,15.5
NDD-PAD-01,"Node D, hardstanding",2026-09-02,0300,13.5
NDD-PAD-01,"Node D, hardstanding",2026-09-02,0600,14.5
NDD-PAD-01,"Node D, hardstanding",2026-09-02,0900,23.5
NDD-PAD-01,"Node D, hardstanding",2026-09-02,1200,32.5
NDD-PAD-01,"Node D, hardstanding",2026-09-02,1500,37.5
NDD-PAD-01,"Node D, hardstanding",2026-09-02,1800,29.5
NDD-PAD-01,"Node D, hardstanding",2026-09-02,2100,20.5
NDD-PAD-01,"Node D, hardstanding",2026-09-03,0000,17.7
NDD-PAD-01,"Node D, hardstanding",2026-09-03,0300,15.7
NDD-PAD-01,"Node D, hardstanding",2026-09-03,0600,16.7
NDD-PAD-01,"Node D, hardstanding",2026-09-03,0900,25.7
NDD-PAD-01,"Node D, hardstanding",2026-09-03,1200,34.7
NDD-PAD-01,"Node D, hardstanding",2026-09-03,1500,39.7
NDD-PAD-01,"Node D, hardstanding",2026-09-03,1800,31.7
NDD-PAD-01,"Node D, hardstanding",2026-09-03,2100,22.7
NDD-PAD-01,"Node D, hardstanding",2026-09-04,0000,14.2
NDD-PAD-01,"Node D, hardstanding",2026-09-04,0300,12.2
NDD-PAD-01,"Node D, hardstanding",2026-09-04,0600,13.2
NDD-PAD-01,"Node D, hardstanding",2026-09-04,0900,22.2
NDD-PAD-01,"Node D, hardstanding",2026-09-04,1200,31.2
NDD-PAD-01,"Node D, hardstanding",2026-09-04,1500,36.2
NDD-PAD-01,"Node D, hardstanding",2026-09-04,1800,28.2
NDD-PAD-01,"Node D, hardstanding",2026-09-04,2100,19.2
NDD-PAD-01,"Node D, hardstanding",2026-09-05,0000,19.3
NDD-PAD-01,"Node D, hardstanding",2026-09-05,0300,17.3
NDD-PAD-01,"Node D, hardstanding",2026-09-05,0600,18.3
NDD-PAD-01,"Node D, hardstanding",2026-09-05,0900,27.3
NDD-PAD-01,"Node D, hardstanding",2026-09-05,1200,36.3
NDD-PAD-01,"Node D, hardstanding",2026-09-05,1500,41.3
NDD-PAD-01,"Node D, hardstanding",2026-09-05,1800,33.3
NDD-PAD-01,"Node D, hardstanding",2026-09-05,2100,24.3
NDD-PAD-01,"Node D, hardstanding",2026-09-06,0000,16.2
NDD-PAD-01,"Node D, hardstanding",2026-09-06,0300,14.2
NDD-PAD-01,"Node D, hardstanding",2026-09-06,0600,15.2
NDD-PAD-01,"Node D, hardstanding",2026-09-06,0900,24.2
NDD-PAD-01,"Node D, hardstanding",2026-09-06,1200,33.2
NDD-PAD-01,"Node D, hardstanding",2026-09-06,1500,38.2
NDD-PAD-01,"Node D, hardstanding",2026-09-06,1800,30.2
NDD-PAD-01,"Node D, hardstanding",2026-09-06,2100,21.2
NDD-PAD-01,"Node D, hardstanding",2026-09-07,0000,14.9
NDD-PAD-01,"Node D, hardstanding",2026-09-07,0300,12.9
NDD-PAD-01,"Node D, hardstanding",2026-09-07,0600,13.9
NDD-PAD-01,"Node D, hardstanding",2026-09-07,0900,22.9
NDD-PAD-01,"Node D, hardstanding",2026-09-07,1200,31.9
NDD-PAD-01,"Node D, hardstanding",2026-09-07,1500,36.9
NDD-PAD-01,"Node D, hardstanding",2026-09-07,1800,28.9
NDD-PAD-01,"Node D, hardstanding",2026-09-07,2100,19.9
NDD-PAD-01,"Node D, hardstanding",2026-09-08,0000,18.2
NDD-PAD-01,"Node D, hardstanding",2026-09-08,0300,16.2
NDD-PAD-01,"Node D, hardstanding",2026-09-08,0600,17.2
NDD-PAD-01,"Node D, hardstanding",2026-09-08,0900,26.2
NDD-PAD-01,"Node D, hardstanding",2026-09-08,1200,35.2
NDD-PAD-01,"Node D, hardstanding",2026-09-08,1500,40.2
NDD-PAD-01,"Node D, hardstanding",2026-09-08,1800,32.2
NDD-PAD-01,"Node D, hardstanding",2026-09-08,2100,23.2
NDD-PAD-01,"Node D, hardstanding",2026-09-09,0000,17.1
NDD-PAD-01,"Node D, hardstanding",2026-09-09,0300,15.1
NDD-PAD-01,"Node D, hardstanding",2026-09-09,0600,16.1
NDD-PAD-01,"Node D, hardstanding",2026-09-09,0900,25.1
NDD-PAD-01,"Node D, hardstanding",2026-09-09,1200,34.1
NDD-PAD-01,"Node D, hardstanding",2026-09-09,1500,39.1
NDD-PAD-01,"Node D, hardstanding",2026-09-09,1800,31.1
NDD-PAD-01,"Node D, hardstanding",2026-09-09,2100,22.1
NDD-PAD-01,"Node D, hardstanding",2026-09-10,0000,13.6
NDD-PAD-01,"Node D, hardstanding",2026-09-10,0300,11.6
NDD-PAD-01,"Node D, hardstanding",2026-09-10,0600,12.6
NDD-PAD-01,"Node D, hardstanding",2026-09-10,0900,21.6
NDD-PAD-01,"Node D, hardstanding",2026-09-10,1200,30.6
NDD-PAD-01,"Node D, hardstanding",2026-09-10,1500,35.6
NDD-PAD-01,"Node D, hardstanding",2026-09-10,1800,27.6
NDD-PAD-01,"Node D, hardstanding",2026-09-10,2100,18.6
NDD-PAD-01,"Node D, hardstanding",2026-09-11,0000,18.0
NDD-PAD-01,"Node D, hardstanding",2026-09-11,0300,16.0
NDD-PAD-01,"Node D, hardstanding",2026-09-11,0600,17.0
NDD-PAD-01,"Node D, hardstanding",2026-09-11,0900,26.0
NDD-PAD-01,"Node D, hardstanding",2026-09-11,1200,35.0
NDD-PAD-01,"Node D, hardstanding",2026-09-11,1500,40.0
NDD-PAD-01,"Node D, hardstanding",2026-09-11,1800,32.0
NDD-PAD-01,"Node D, hardstanding",2026-09-11,2100,23.0
NDD-PAD-01,"Node D, hardstanding",2026-09-12,0000,15.8
NDD-PAD-01,"Node D, hardstanding",2026-09-12,0300,13.8
NDD-PAD-01,"Node D, hardstanding",2026-09-12,0600,14.8
NDD-PAD-01,"Node D, hardstanding",2026-09-12,0900,23.8
NDD-PAD-01,"Node D, hardstanding",2026-09-12,1200,32.8
NDD-PAD-01,"Node D, hardstanding",2026-09-12,1500,37.8
NDD-PAD-01,"Node D, hardstanding",2026-09-12,1800,29.8
NDD-PAD-01,"Node D, hardstanding",2026-09-12,2100,20.8
NDD-PAD-01,"Node D, hardstanding",2026-09-13,0000,19.1
NDD-PAD-01,"Node D, hardstanding",2026-09-13,0300,17.1
NDD-PAD-01,"Node D, hardstanding",2026-09-13,0600,18.1
NDD-PAD-01,"Node D, hardstanding",2026-09-13,0900,27.1
NDD-PAD-01,"Node D, hardstanding",2026-09-13,1200,36.1
NDD-PAD-01,"Node D, hardstanding",2026-09-13,1500,41.1
