# Basin gauge series. Daily mean stage, metres above station datum.
# Basin Hydrology Cell. Observed rows to 2026-08-22; forecast rows 2026-09-01 to 2026-12-31. No rows for 23 to 31 August 2026.
# EXERCISE NORTHWIND SHELF - TRAINING SYNTHETIC. All stations, assets and readings are invented.
station_id,station_name,date,gauge_m,basis,quality
COR-02,Cordell at Node D,2024-10-05,2.49,observed,good
COR-02,Cordell at Node D,2024-10-06,2.54,observed,good
COR-02,Cordell at Node D,2024-10-07,2.65,observed,good
COR-02,Cordell at Node D,2024-10-08,2.45,observed,good
COR-02,Cordell at Node D,2024-10-09,2.56,observed,good
COR-02,Cordell at Node D,2024-10-10,2.59,observed,good
COR-02,Cordell at Node D,2024-10-11,2.42,observed,good
COR-02,Cordell at Node D,2024-10-12,2.68,observed,good
COR-02,Cordell at Node D,2024-10-13,2.52,observed,good
COR-02,Cordell at Node D,2024-10-14,2.62,observed,good
COR-02,Cordell at Node D,2024-10-15,2.48,observed,good
COR-02,Cordell at Node D,2024-10-16,2.55,observed,good
COR-02,Cordell at Node D,2024-10-17,2.55,observed,good
COR-02,Cordell at Node D,2024-10-18,2.48,observed,good
COR-02,Cordell at Node D,2024-10-19,2.64,observed,good
COR-02,Cordell at Node D,2024-10-20,2.50,observed,good
COR-02,Cordell at Node D,2024-10-21,2.60,observed,good
COR-02,Cordell at Node D,2024-10-22,2.44,observed,good
COR-02,Cordell at Node D,2024-10-23,2.67,observed,good
COR-02,Cordell at Node D,2024-10-24,2.53,observed,good
COR-02,Cordell at Node D,2024-10-25,2.47,observed,good
COR-02,Cordell at Node D,2024-10-26,2.62,observed,good
COR-02,Cordell at Node D,2024-10-27,2.57,observed,good
COR-02,Cordell at Node D,2024-10-28,2.41,observed,good
COR-02,Cordell at Node D,2024-10-29,2.61,observed,good
COR-02,Cordell at Node D,2024-10-30,2.51,observed,good
COR-02,Cordell at Node D,2024-10-31,2.66,observed,good
COR-02,Cordell at Node D,2024-11-01,2.11,observed,good
COR-02,Cordell at Node D,2024-11-02,2.23,observed,estimated
COR-02,Cordell at Node D,2024-11-03,2.28,observed,good
COR-02,Cordell at Node D,2024-11-04,2.14,observed,good
COR-02,Cordell at Node D,2024-11-05,2.19,observed,good
COR-02,Cordell at Node D,2024-11-06,2.30,observed,good
COR-02,Cordell at Node D,2024-11-07,2.10,observed,good
COR-02,Cordell at Node D,2024-11-08,2.21,observed,good
COR-02,Cordell at Node D,2024-11-09,2.24,observed,good
COR-02,Cordell at Node D,2024-11-10,2.07,observed,good
COR-02,Cordell at Node D,2024-11-11,2.33,observed,good
COR-02,Cordell at Node D,2024-11-12,2.17,observed,good
COR-02,Cordell at Node D,2024-11-13,2.27,observed,good
COR-02,Cordell at Node D,2024-11-14,2.13,observed,good
COR-02,Cordell at Node D,2024-11-15,2.20,observed,good
COR-02,Cordell at Node D,2024-11-16,2.20,observed,good
COR-02,Cordell at Node D,2024-11-17,2.13,observed,good
COR-02,Cordell at Node D,2024-11-18,2.29,observed,good
COR-02,Cordell at Node D,2024-11-19,2.15,observed,good
COR-02,Cordell at Node D,2024-11-20,2.25,observed,good
COR-02,Cordell at Node D,2024-11-21,2.09,observed,good
COR-02,Cordell at Node D,2024-11-22,2.32,observed,good
COR-02,Cordell at Node D,2024-11-23,2.18,observed,good
COR-02,Cordell at Node D,2024-11-24,2.12,observed,good
COR-02,Cordell at Node D,2024-11-25,2.27,observed,good
COR-02,Cordell at Node D,2024-11-26,2.22,observed,good
COR-02,Cordell at Node D,2024-11-27,2.06,observed,good
COR-02,Cordell at Node D,2024-11-28,2.26,observed,good
COR-02,Cordell at Node D,2024-11-29,2.16,observed,good
COR-02,Cordell at Node D,2024-11-30,2.31,observed,good
COR-02,Cordell at Node D,2024-12-01,1.71,observed,good
COR-02,Cordell at Node D,2024-12-02,1.83,observed,good
COR-02,Cordell at Node D,2024-12-03,1.88,observed,good
COR-02,Cordell at Node D,2024-12-04,1.74,observed,good
COR-02,Cordell at Node D,2024-12-05,1.79,observed,good
COR-02,Cordell at Node D,2024-12-06,1.90,observed,good
COR-02,Cordell at Node D,2024-12-07,1.70,observed,good
COR-02,Cordell at Node D,2024-12-08,1.81,observed,good
COR-02,Cordell at Node D,2024-12-09,1.84,observed,estimated
COR-02,Cordell at Node D,2024-12-10,1.67,observed,good
COR-02,Cordell at Node D,2024-12-11,1.93,observed,good
COR-02,Cordell at Node D,2024-12-12,1.77,observed,good
COR-02,Cordell at Node D,2024-12-13,1.87,observed,good
COR-02,Cordell at Node D,2024-12-14,1.73,observed,good
COR-02,Cordell at Node D,2024-12-15,1.80,observed,good
COR-02,Cordell at Node D,2024-12-16,1.80,observed,good
COR-02,Cordell at Node D,2024-12-17,1.73,observed,good
COR-02,Cordell at Node D,2024-12-18,1.89,observed,good
COR-02,Cordell at Node D,2024-12-19,1.75,observed,good
COR-02,Cordell at Node D,2024-12-20,1.85,observed,good
COR-02,Cordell at Node D,2024-12-21,1.69,observed,good
COR-02,Cordell at Node D,2024-12-22,1.92,observed,good
COR-02,Cordell at Node D,2024-12-23,1.78,observed,good
COR-02,Cordell at Node D,2024-12-24,1.72,observed,good
COR-02,Cordell at Node D,2024-12-25,1.87,observed,good
COR-02,Cordell at Node D,2024-12-26,1.82,observed,good
COR-02,Cordell at Node D,2024-12-27,1.66,observed,good
COR-02,Cordell at Node D,2024-12-28,1.86,observed,good
COR-02,Cordell at Node D,2024-12-29,1.76,observed,good
COR-02,Cordell at Node D,2024-12-30,1.91,observed,good
COR-02,Cordell at Node D,2024-12-31,1.71,observed,good
COR-02,Cordell at Node D,2025-01-01,1.25,observed,good
COR-02,Cordell at Node D,2025-01-02,1.30,observed,good
COR-02,Cordell at Node D,2025-01-03,1.16,observed,good
COR-02,Cordell at Node D,2025-01-04,1.21,observed,good
COR-02,Cordell at Node D,2025-01-05,1.32,observed,good
COR-02,Cordell at Node D,2025-01-06,1.12,observed,good
COR-02,Cordell at Node D,2025-01-07,1.23,observed,good
COR-02,Cordell at Node D,2025-01-08,1.26,observed,good
COR-02,Cordell at Node D,2025-01-09,1.09,observed,good
COR-02,Cordell at Node D,2025-01-10,1.35,observed,good
COR-02,Cordell at Node D,2025-01-11,1.19,observed,good
COR-02,Cordell at Node D,2025-01-12,1.29,observed,good
COR-02,Cordell at Node D,2025-01-13,1.15,observed,good
COR-02,Cordell at Node D,2025-01-14,1.22,observed,good
COR-02,Cordell at Node D,2025-01-15,1.22,observed,estimated
COR-02,Cordell at Node D,2025-01-16,1.15,observed,good
COR-02,Cordell at Node D,2025-01-17,1.31,observed,good
COR-02,Cordell at Node D,2025-01-18,1.17,observed,good
COR-02,Cordell at Node D,2025-01-19,1.27,observed,good
COR-02,Cordell at Node D,2025-01-20,1.11,observed,good
COR-02,Cordell at Node D,2025-01-21,1.34,observed,good
COR-02,Cordell at Node D,2025-01-22,1.20,observed,good
COR-02,Cordell at Node D,2025-01-23,1.14,observed,good
COR-02,Cordell at Node D,2025-01-24,1.29,observed,good
COR-02,Cordell at Node D,2025-01-25,1.24,observed,good
COR-02,Cordell at Node D,2025-01-26,1.08,observed,good
COR-02,Cordell at Node D,2025-01-27,1.28,observed,good
COR-02,Cordell at Node D,2025-01-28,1.18,observed,good
COR-02,Cordell at Node D,2025-01-29,1.33,observed,good
COR-02,Cordell at Node D,2025-01-30,1.13,observed,good
COR-02,Cordell at Node D,2025-01-31,1.25,observed,good
COR-02,Cordell at Node D,2025-02-01,1.25,observed,good
COR-02,Cordell at Node D,2025-02-02,1.11,observed,good
COR-02,Cordell at Node D,2025-02-03,1.16,observed,good
COR-02,Cordell at Node D,2025-02-04,1.27,observed,good
COR-02,Cordell at Node D,2025-02-05,1.07,observed,good
COR-02,Cordell at Node D,2025-02-06,1.18,observed,good
COR-02,Cordell at Node D,2025-02-07,1.21,observed,good
COR-02,Cordell at Node D,2025-02-08,1.04,observed,good
COR-02,Cordell at Node D,2025-02-09,1.30,observed,good
COR-02,Cordell at Node D,2025-02-10,1.14,observed,good
COR-02,Cordell at Node D,2025-02-11,1.24,observed,good
COR-02,Cordell at Node D,2025-02-12,1.10,observed,good
COR-02,Cordell at Node D,2025-02-13,1.17,observed,good
COR-02,Cordell at Node D,2025-02-14,1.17,observed,good
COR-02,Cordell at Node D,2025-02-15,1.10,observed,good
COR-02,Cordell at Node D,2025-02-16,1.26,observed,good
COR-02,Cordell at Node D,2025-02-17,1.12,observed,good
COR-02,Cordell at Node D,2025-02-18,1.22,observed,good
COR-02,Cordell at Node D,2025-02-19,1.06,observed,good
COR-02,Cordell at Node D,2025-02-20,1.29,observed,good
COR-02,Cordell at Node D,2025-02-21,1.15,observed,estimated
COR-02,Cordell at Node D,2025-02-22,1.09,observed,good
COR-02,Cordell at Node D,2025-02-23,1.24,observed,good
COR-02,Cordell at Node D,2025-02-24,1.19,observed,good
COR-02,Cordell at Node D,2025-02-25,1.03,observed,good
COR-02,Cordell at Node D,2025-02-26,1.23,observed,good
COR-02,Cordell at Node D,2025-02-27,1.13,observed,good
COR-02,Cordell at Node D,2025-02-28,1.28,observed,good
COR-02,Cordell at Node D,2025-03-01,1.23,observed,good
COR-02,Cordell at Node D,2025-03-02,1.35,observed,good
COR-02,Cordell at Node D,2025-03-03,1.40,observed,good
COR-02,Cordell at Node D,2025-03-04,1.26,observed,good
COR-02,Cordell at Node D,2025-03-05,1.31,observed,good
COR-02,Cordell at Node D,2025-03-06,1.42,observed,good
COR-02,Cordell at Node D,2025-03-07,1.22,observed,good
COR-02,Cordell at Node D,2025-03-08,1.33,observed,good
COR-02,Cordell at Node D,2025-03-09,1.36,observed,good
COR-02,Cordell at Node D,2025-03-10,1.19,observed,good
COR-02,Cordell at Node D,2025-03-11,1.45,observed,good
COR-02,Cordell at Node D,2025-03-12,1.29,observed,good
COR-02,Cordell at Node D,2025-03-13,1.39,observed,good
COR-02,Cordell at Node D,2025-03-14,1.25,observed,good
COR-02,Cordell at Node D,2025-03-15,1.32,observed,good
COR-02,Cordell at Node D,2025-03-16,1.32,observed,good
COR-02,Cordell at Node D,2025-03-17,1.25,observed,good
COR-02,Cordell at Node D,2025-03-18,1.41,observed,good
COR-02,Cordell at Node D,2025-03-19,1.27,observed,good
COR-02,Cordell at Node D,2025-03-20,1.37,observed,good
COR-02,Cordell at Node D,2025-03-21,1.21,observed,good
COR-02,Cordell at Node D,2025-03-22,1.44,observed,good
COR-02,Cordell at Node D,2025-03-23,1.30,observed,good
COR-02,Cordell at Node D,2025-03-24,1.24,observed,good
COR-02,Cordell at Node D,2025-03-25,1.39,observed,good
COR-02,Cordell at Node D,2025-03-26,1.34,observed,good
COR-02,Cordell at Node D,2025-03-27,1.18,observed,good
COR-02,Cordell at Node D,2025-03-28,1.38,observed,good
COR-02,Cordell at Node D,2025-03-29,1.28,observed,good
COR-02,Cordell at Node D,2025-03-30,1.43,observed,estimated
COR-02,Cordell at Node D,2025-03-31,1.23,observed,good
COR-02,Cordell at Node D,2025-04-01,1.50,observed,good
COR-02,Cordell at Node D,2025-04-02,1.55,observed,good
COR-02,Cordell at Node D,2025-04-03,1.41,observed,good
COR-02,Cordell at Node D,2025-04-04,1.46,observed,good
COR-02,Cordell at Node D,2025-04-05,1.57,observed,good
COR-02,Cordell at Node D,2025-04-06,1.37,observed,good
COR-02,Cordell at Node D,2025-04-07,1.48,observed,good
COR-02,Cordell at Node D,2025-04-08,1.51,observed,good
COR-02,Cordell at Node D,2025-04-09,1.34,observed,good
COR-02,Cordell at Node D,2025-04-10,1.60,observed,good
COR-02,Cordell at Node D,2025-04-11,1.44,observed,good
COR-02,Cordell at Node D,2025-04-12,1.54,observed,good
COR-02,Cordell at Node D,2025-04-13,1.40,observed,good
COR-02,Cordell at Node D,2025-04-14,1.47,observed,good
COR-02,Cordell at Node D,2025-04-15,1.47,observed,good
COR-02,Cordell at Node D,2025-04-16,1.40,observed,good
COR-02,Cordell at Node D,2025-04-17,1.56,observed,good
COR-02,Cordell at Node D,2025-04-18,1.42,observed,good
COR-02,Cordell at Node D,2025-04-19,1.52,observed,good
COR-02,Cordell at Node D,2025-04-20,1.36,observed,good
COR-02,Cordell at Node D,2025-04-21,1.59,observed,good
COR-02,Cordell at Node D,2025-04-22,1.45,observed,good
COR-02,Cordell at Node D,2025-04-23,1.39,observed,good
COR-02,Cordell at Node D,2025-04-24,1.54,observed,good
COR-02,Cordell at Node D,2025-04-25,1.49,observed,good
COR-02,Cordell at Node D,2025-04-26,1.33,observed,good
COR-02,Cordell at Node D,2025-04-27,1.53,observed,good
COR-02,Cordell at Node D,2025-04-28,1.43,observed,good
COR-02,Cordell at Node D,2025-04-29,1.58,observed,good
COR-02,Cordell at Node D,2025-04-30,1.38,observed,good
COR-02,Cordell at Node D,2025-05-01,1.45,observed,good
COR-02,Cordell at Node D,2025-05-02,1.50,observed,good
COR-02,Cordell at Node D,2025-05-03,1.36,observed,good
COR-02,Cordell at Node D,2025-05-04,1.41,observed,good
COR-02,Cordell at Node D,2025-05-05,1.52,observed,good
COR-02,Cordell at Node D,2025-05-06,1.32,observed,estimated
COR-02,Cordell at Node D,2025-05-07,1.43,observed,good
COR-02,Cordell at Node D,2025-05-08,1.46,observed,good
COR-02,Cordell at Node D,2025-05-09,1.29,observed,good
COR-02,Cordell at Node D,2025-05-10,1.55,observed,good
COR-02,Cordell at Node D,2025-05-11,1.39,observed,good
COR-02,Cordell at Node D,2025-05-12,1.49,observed,good
COR-02,Cordell at Node D,2025-05-13,1.35,observed,good
COR-02,Cordell at Node D,2025-05-14,1.42,observed,good
COR-02,Cordell at Node D,2025-05-15,1.42,observed,good
COR-02,Cordell at Node D,2025-05-16,1.35,observed,good
COR-02,Cordell at Node D,2025-05-17,1.51,observed,good
COR-02,Cordell at Node D,2025-05-18,1.37,observed,good
COR-02,Cordell at Node D,2025-05-19,1.47,observed,good
COR-02,Cordell at Node D,2025-05-20,1.31,observed,good
COR-02,Cordell at Node D,2025-05-21,1.54,observed,good
COR-02,Cordell at Node D,2025-05-22,1.40,observed,good
COR-02,Cordell at Node D,2025-05-23,1.34,observed,good
COR-02,Cordell at Node D,2025-05-24,1.49,observed,good
COR-02,Cordell at Node D,2025-05-25,1.44,observed,good
COR-02,Cordell at Node D,2025-05-26,1.28,observed,good
COR-02,Cordell at Node D,2025-05-27,1.48,observed,good
COR-02,Cordell at Node D,2025-05-28,1.38,observed,good
COR-02,Cordell at Node D,2025-05-29,1.53,observed,good
COR-02,Cordell at Node D,2025-05-30,1.33,observed,good
COR-02,Cordell at Node D,2025-05-31,1.45,observed,good
COR-02,Cordell at Node D,2025-06-01,1.65,observed,good
COR-02,Cordell at Node D,2025-06-02,1.51,observed,good
COR-02,Cordell at Node D,2025-06-03,1.56,observed,good
COR-02,Cordell at Node D,2025-06-04,1.67,observed,good
COR-02,Cordell at Node D,2025-06-05,1.47,observed,good
COR-02,Cordell at Node D,2025-06-06,1.58,observed,good
COR-02,Cordell at Node D,2025-06-07,1.61,observed,good
COR-02,Cordell at Node D,2025-06-08,1.44,observed,good
COR-02,Cordell at Node D,2025-06-09,1.70,observed,good
COR-02,Cordell at Node D,2025-06-10,1.54,observed,good
COR-02,Cordell at Node D,2025-06-11,1.64,observed,good
COR-02,Cordell at Node D,2025-06-12,1.50,observed,estimated
COR-02,Cordell at Node D,2025-06-13,1.57,observed,good
COR-02,Cordell at Node D,2025-06-14,1.57,observed,good
COR-02,Cordell at Node D,2025-06-15,1.50,observed,good
COR-02,Cordell at Node D,2025-06-16,1.66,observed,good
COR-02,Cordell at Node D,2025-06-17,1.52,observed,good
COR-02,Cordell at Node D,2025-06-18,1.62,observed,good
COR-02,Cordell at Node D,2025-06-19,1.46,observed,good
COR-02,Cordell at Node D,2025-06-20,1.69,observed,good
COR-02,Cordell at Node D,2025-06-21,1.55,observed,good
COR-02,Cordell at Node D,2025-06-22,1.49,observed,good
COR-02,Cordell at Node D,2025-06-23,1.64,observed,good
COR-02,Cordell at Node D,2025-06-24,1.59,observed,good
COR-02,Cordell at Node D,2025-06-25,1.43,observed,good
COR-02,Cordell at Node D,2025-06-26,1.63,observed,good
COR-02,Cordell at Node D,2025-06-27,1.53,observed,good
COR-02,Cordell at Node D,2025-06-28,1.68,observed,good
COR-02,Cordell at Node D,2025-06-29,1.48,observed,good
COR-02,Cordell at Node D,2025-06-30,1.60,observed,good
COR-02,Cordell at Node D,2025-07-01,1.75,observed,good
COR-02,Cordell at Node D,2025-07-02,1.61,observed,good
COR-02,Cordell at Node D,2025-07-03,1.66,observed,good
COR-02,Cordell at Node D,2025-07-04,1.77,observed,good
COR-02,Cordell at Node D,2025-07-05,1.57,observed,good
COR-02,Cordell at Node D,2025-07-06,1.68,observed,good
COR-02,Cordell at Node D,2025-07-07,1.71,observed,good
COR-02,Cordell at Node D,2025-07-08,1.54,observed,good
COR-02,Cordell at Node D,2025-07-09,1.80,observed,good
COR-02,Cordell at Node D,2025-07-10,1.64,observed,good
COR-02,Cordell at Node D,2025-07-11,1.74,observed,good
COR-02,Cordell at Node D,2025-07-12,1.60,observed,good
COR-02,Cordell at Node D,2025-07-13,1.67,observed,good
COR-02,Cordell at Node D,2025-07-14,1.67,observed,good
COR-02,Cordell at Node D,2025-07-15,1.60,observed,good
COR-02,Cordell at Node D,2025-07-16,1.76,observed,good
COR-02,Cordell at Node D,2025-07-17,1.62,observed,good
COR-02,Cordell at Node D,2025-07-18,1.72,observed,good
COR-02,Cordell at Node D,2025-07-19,1.56,observed,estimated
COR-02,Cordell at Node D,2025-07-20,1.79,observed,good
COR-02,Cordell at Node D,2025-07-21,1.65,observed,good
COR-02,Cordell at Node D,2025-07-22,1.59,observed,good
COR-02,Cordell at Node D,2025-07-23,1.74,observed,good
COR-02,Cordell at Node D,2025-07-24,1.69,observed,good
COR-02,Cordell at Node D,2025-07-25,1.53,observed,good
COR-02,Cordell at Node D,2025-07-26,1.73,observed,good
COR-02,Cordell at Node D,2025-07-27,1.63,observed,good
COR-02,Cordell at Node D,2025-07-28,1.78,observed,good
COR-02,Cordell at Node D,2025-07-29,1.58,observed,good
COR-02,Cordell at Node D,2025-07-30,1.70,observed,good
COR-02,Cordell at Node D,2025-07-31,1.75,observed,good
COR-02,Cordell at Node D,2025-08-01,1.76,observed,good
COR-02,Cordell at Node D,2025-08-02,1.81,observed,good
COR-02,Cordell at Node D,2025-08-03,1.92,observed,good
COR-02,Cordell at Node D,2025-08-04,1.72,observed,good
COR-02,Cordell at Node D,2025-08-05,1.83,observed,good
COR-02,Cordell at Node D,2025-08-06,1.86,observed,good
COR-02,Cordell at Node D,2025-08-07,1.69,observed,good
COR-02,Cordell at Node D,2025-08-08,1.95,observed,good
COR-02,Cordell at Node D,2025-08-09,1.79,observed,good
COR-02,Cordell at Node D,2025-08-10,1.89,observed,good
COR-02,Cordell at Node D,2025-08-11,1.75,observed,good
COR-02,Cordell at Node D,2025-08-12,1.82,observed,good
COR-02,Cordell at Node D,2025-08-13,1.82,observed,good
COR-02,Cordell at Node D,2025-08-14,1.75,observed,good
COR-02,Cordell at Node D,2025-08-15,1.91,observed,good
COR-02,Cordell at Node D,2025-08-16,1.77,observed,good
COR-02,Cordell at Node D,2025-08-17,1.87,observed,good
COR-02,Cordell at Node D,2025-08-18,1.71,observed,good
COR-02,Cordell at Node D,2025-08-19,1.94,observed,good
COR-02,Cordell at Node D,2025-08-20,1.80,observed,good
COR-02,Cordell at Node D,2025-08-21,1.74,observed,good
COR-02,Cordell at Node D,2025-08-22,1.89,observed,good
COR-02,Cordell at Node D,2025-08-23,1.84,observed,good
COR-02,Cordell at Node D,2025-08-24,1.68,observed,good
COR-02,Cordell at Node D,2025-08-25,1.88,observed,estimated
COR-02,Cordell at Node D,2025-08-26,1.78,observed,good
COR-02,Cordell at Node D,2025-08-27,1.93,observed,good
COR-02,Cordell at Node D,2025-08-28,1.73,observed,good
COR-02,Cordell at Node D,2025-08-29,1.85,observed,good
COR-02,Cordell at Node D,2025-08-30,1.90,observed,good
COR-02,Cordell at Node D,2025-08-31,1.76,observed,good
COR-02,Cordell at Node D,2025-09-01,2.16,observed,good
COR-02,Cordell at Node D,2025-09-02,2.30,observed,good
COR-02,Cordell at Node D,2025-09-03,2.13,observed,good
COR-02,Cordell at Node D,2025-09-04,2.27,observed,good
COR-02,Cordell at Node D,2025-09-05,2.33,observed,good
COR-02,Cordell at Node D,2025-09-06,2.19,observed,good
COR-02,Cordell at Node D,2025-09-07,2.48,observed,good
COR-02,Cordell at Node D,2025-09-08,2.35,observed,good
COR-02,Cordell at Node D,2025-09-09,2.48,observed,good
COR-02,Cordell at Node D,2025-09-10,2.37,observed,good
COR-02,Cordell at Node D,2025-09-11,2.47,observed,good
COR-02,Cordell at Node D,2025-09-12,2.50,observed,good
COR-02,Cordell at Node D,2025-09-13,2.46,observed,good
COR-02,Cordell at Node D,2025-09-14,2.65,observed,good
COR-02,Cordell at Node D,2025-09-15,2.54,observed,good
COR-02,Cordell at Node D,2025-09-16,2.67,observed,good
COR-02,Cordell at Node D,2025-09-17,2.54,observed,good
COR-02,Cordell at Node D,2025-09-18,2.80,observed,good
COR-02,Cordell at Node D,2025-09-19,2.69,observed,good
COR-02,Cordell at Node D,2025-09-20,2.66,observed,good
COR-02,Cordell at Node D,2025-09-21,2.84,observed,good
COR-02,Cordell at Node D,2025-09-22,2.82,observed,good
COR-02,Cordell at Node D,2025-09-23,2.69,observed,good
COR-02,Cordell at Node D,2025-09-24,2.92,observed,good
COR-02,Cordell at Node D,2025-09-25,2.85,observed,good
COR-02,Cordell at Node D,2025-09-26,3.03,observed,good
COR-02,Cordell at Node D,2025-09-27,2.86,observed,good
COR-02,Cordell at Node D,2025-09-28,3.01,observed,good
COR-02,Cordell at Node D,2025-09-29,3.09,observed,good
COR-02,Cordell at Node D,2025-09-30,2.98,observed,good
COR-02,Cordell at Node D,2025-10-01,2.66,observed,estimated
COR-02,Cordell at Node D,2025-10-02,2.77,observed,good
COR-02,Cordell at Node D,2025-10-03,2.57,observed,good
COR-02,Cordell at Node D,2025-10-04,2.68,observed,good
COR-02,Cordell at Node D,2025-10-05,2.71,observed,good
COR-02,Cordell at Node D,2025-10-06,2.54,observed,good
COR-02,Cordell at Node D,2025-10-07,2.80,observed,good
COR-02,Cordell at Node D,2025-10-08,2.64,observed,good
COR-02,Cordell at Node D,2025-10-09,2.74,observed,good
COR-02,Cordell at Node D,2025-10-10,2.60,observed,good
COR-02,Cordell at Node D,2025-10-11,2.67,observed,good
COR-02,Cordell at Node D,2025-10-12,2.67,observed,good
COR-02,Cordell at Node D,2025-10-13,2.60,observed,good
COR-02,Cordell at Node D,2025-10-14,2.76,observed,good
COR-02,Cordell at Node D,2025-10-15,2.62,observed,good
COR-02,Cordell at Node D,2025-10-16,2.72,observed,good
COR-02,Cordell at Node D,2025-10-17,2.56,observed,good
COR-02,Cordell at Node D,2025-10-18,2.79,observed,good
COR-02,Cordell at Node D,2025-10-19,2.65,observed,good
COR-02,Cordell at Node D,2025-10-20,2.59,observed,good
COR-02,Cordell at Node D,2025-10-21,2.74,observed,good
COR-02,Cordell at Node D,2025-10-22,2.69,observed,good
COR-02,Cordell at Node D,2025-10-23,2.53,observed,good
COR-02,Cordell at Node D,2025-10-24,2.73,observed,good
COR-02,Cordell at Node D,2025-10-25,2.63,observed,good
COR-02,Cordell at Node D,2025-10-26,2.78,observed,good
COR-02,Cordell at Node D,2025-10-27,2.58,observed,good
COR-02,Cordell at Node D,2025-10-28,2.70,observed,good
COR-02,Cordell at Node D,2025-10-29,2.75,observed,good
COR-02,Cordell at Node D,2025-10-30,2.61,observed,good
COR-02,Cordell at Node D,2025-10-31,2.66,observed,good
COR-02,Cordell at Node D,2025-11-01,2.42,observed,good
COR-02,Cordell at Node D,2025-11-02,2.22,observed,good
COR-02,Cordell at Node D,2025-11-03,2.33,observed,good
COR-02,Cordell at Node D,2025-11-04,2.36,observed,good
COR-02,Cordell at Node D,2025-11-05,2.19,observed,good
COR-02,Cordell at Node D,2025-11-06,2.45,observed,good
COR-02,Cordell at Node D,2025-11-07,2.29,observed,estimated
COR-02,Cordell at Node D,2025-11-08,2.39,observed,good
COR-02,Cordell at Node D,2025-11-09,2.25,observed,good
COR-02,Cordell at Node D,2025-11-10,2.32,observed,good
COR-02,Cordell at Node D,2025-11-11,2.32,observed,good
COR-02,Cordell at Node D,2025-11-12,2.25,observed,good
COR-02,Cordell at Node D,2025-11-13,2.41,observed,good
COR-02,Cordell at Node D,2025-11-14,2.27,observed,good
COR-02,Cordell at Node D,2025-11-15,2.37,observed,good
COR-02,Cordell at Node D,2025-11-16,2.21,observed,good
COR-02,Cordell at Node D,2025-11-17,2.44,observed,good
COR-02,Cordell at Node D,2025-11-18,2.30,observed,good
COR-02,Cordell at Node D,2025-11-19,2.24,observed,good
COR-02,Cordell at Node D,2025-11-20,2.39,observed,good
COR-02,Cordell at Node D,2025-11-21,2.34,observed,good
COR-02,Cordell at Node D,2025-11-22,2.18,observed,good
COR-02,Cordell at Node D,2025-11-23,2.38,observed,good
COR-02,Cordell at Node D,2025-11-24,2.28,observed,good
COR-02,Cordell at Node D,2025-11-25,2.43,observed,good
COR-02,Cordell at Node D,2025-11-26,2.23,observed,good
COR-02,Cordell at Node D,2025-11-27,2.35,observed,good
COR-02,Cordell at Node D,2025-11-28,2.40,observed,good
COR-02,Cordell at Node D,2025-11-29,2.26,observed,good
COR-02,Cordell at Node D,2025-11-30,2.31,observed,good
COR-02,Cordell at Node D,2025-12-01,2.02,observed,good
COR-02,Cordell at Node D,2025-12-02,1.82,observed,good
COR-02,Cordell at Node D,2025-12-03,1.93,observed,good
COR-02,Cordell at Node D,2025-12-04,1.96,observed,good
COR-02,Cordell at Node D,2025-12-05,1.79,observed,good
COR-02,Cordell at Node D,2025-12-06,2.05,observed,good
COR-02,Cordell at Node D,2025-12-07,1.89,observed,good
COR-02,Cordell at Node D,2025-12-08,1.99,observed,good
COR-02,Cordell at Node D,2025-12-09,1.85,observed,good
COR-02,Cordell at Node D,2025-12-10,1.92,observed,good
COR-02,Cordell at Node D,2025-12-11,1.92,observed,good
COR-02,Cordell at Node D,2025-12-12,1.85,observed,good
COR-02,Cordell at Node D,2025-12-13,2.01,observed,good
COR-02,Cordell at Node D,2025-12-14,1.87,observed,estimated
COR-02,Cordell at Node D,2025-12-15,1.97,observed,good
COR-02,Cordell at Node D,2025-12-16,1.81,observed,good
COR-02,Cordell at Node D,2025-12-17,2.04,observed,good
COR-02,Cordell at Node D,2025-12-18,1.90,observed,good
COR-02,Cordell at Node D,2025-12-19,1.84,observed,good
COR-02,Cordell at Node D,2025-12-20,1.99,observed,good
COR-02,Cordell at Node D,2025-12-21,1.94,observed,good
COR-02,Cordell at Node D,2025-12-22,1.78,observed,good
COR-02,Cordell at Node D,2025-12-23,1.98,observed,good
COR-02,Cordell at Node D,2025-12-24,1.88,observed,good
COR-02,Cordell at Node D,2025-12-25,2.03,observed,good
COR-02,Cordell at Node D,2025-12-26,1.83,observed,good
COR-02,Cordell at Node D,2025-12-27,1.95,observed,good
COR-02,Cordell at Node D,2025-12-28,2.00,observed,good
COR-02,Cordell at Node D,2025-12-29,1.86,observed,good
COR-02,Cordell at Node D,2025-12-30,1.91,observed,good
COR-02,Cordell at Node D,2025-12-31,2.02,observed,good
COR-02,Cordell at Node D,2026-01-01,1.07,observed,good
COR-02,Cordell at Node D,2026-01-02,1.18,observed,good
COR-02,Cordell at Node D,2026-01-03,1.21,observed,good
COR-02,Cordell at Node D,2026-01-04,1.04,observed,good
COR-02,Cordell at Node D,2026-01-05,1.30,observed,good
COR-02,Cordell at Node D,2026-01-06,1.14,observed,good
COR-02,Cordell at Node D,2026-01-07,1.24,observed,good
